##culture:mono#seed:3#rep:10#mu:(0.0005, 0)#cycles:10#init_R:(750, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
3,mono,0,0,0.013440843113687238,5
3,mono,0,1,0.01352475798014217,5
3,mono,0,2,0.013860797582462071,5
3,mono,0,3,0.01550954682152788,5
3,mono,0,4,0.02291160734912689,5
3,mono,0,5,0.04622069895002631,5
3,mono,0,6,0.07773117309527978,5
3,mono,0,7,0.09295862646505322,5
3,mono,0,8,0.09689406534940473,5
3,mono,0,9,0.09783273436680581,5
3,mono,1,0,0.01363022424866669,5
3,mono,1,1,0.014414165406923292,5
3,mono,1,2,0.018065734057063413,5
3,mono,1,3,0.032728939447370896,5
3,mono,1,4,0.06551200598281816,5
3,mono,1,5,0.09193443965569129,5
3,mono,1,6,0.10135012711250409,5
3,mono,1,7,0.10424376796697622,5
3,mono,1,8,0.10582765751138393,5
3,mono,1,9,0.1074611368582502,5
3,mono,2,0,0.01353613601600313,5
3,mono,2,1,0.013923352431332638,5
3,mono,2,2,0.0159030878482882,5
3,mono,2,3,0.025035737701239683,5
3,mono,2,4,0.052982954236831574,5
3,mono,2,5,0.08645965964117196,5
3,mono,2,6,0.10045687349324006,5
3,mono,2,7,0.1037409582519986,5
3,mono,2,8,0.10439178083734388,5
3,mono,2,9,0.10463371409036605,5
3,mono,3,0,0.013440843113687238,5
3,mono,3,1,0.013440843113687238,5
3,mono,3,2,0.013440843113687238,5
3,mono,3,3,0.013440843113687238,5
3,mono,3,4,0.013440843113687238,5
3,mono,3,5,0.013525285899950255,5
3,mono,3,6,0.013991796413546314,5
3,mono,3,7,0.01612224617044837,5
3,mono,3,8,0.025509028580933454,5
3,mono,3,9,0.05269331029248778,5
3,mono,4,0,0.013440843113687238,5
3,mono,4,1,0.01348080147160221,5
3,mono,4,2,0.013604582134936403,5
3,mono,4,3,0.013955021954038558,5
3,mono,4,4,0.015132037469290401,5
3,mono,4,5,0.018790182732456334,5
3,mono,4,6,0.027811627827241454,5
3,mono,4,7,0.042253114975385204,5
3,mono,4,8,0.054896606964537,5
3,mono,4,9,0.06221962330333732,5
3,mono,5,0,0.013440843113687238,5
3,mono,5,1,0.013440843113687238,5
3,mono,5,2,0.013440843113687238,5
3,mono,5,3,0.013501600159956417,5
3,mono,5,4,0.013690215199990407,5
3,mono,5,5,0.014479795664967366,5
3,mono,5,6,0.01746307838698305,5
3,mono,5,7,0.02714202410716884,5
3,mono,5,8,0.04647806038359077,5
3,mono,5,9,0.06395724770479093,5
3,mono,6,0,0.013440843113687238,5
3,mono,6,1,0.013440843113687238,5
3,mono,6,2,0.013440843113687238,5
3,mono,6,3,0.013590257579444978,5
3,mono,6,4,0.014160400400291389,5
3,mono,6,5,0.016828637028557445,5
3,mono,6,6,0.027949851215127823,5
3,mono,6,7,0.0569349080950921,5
3,mono,6,8,0.08650506042180503,5
3,mono,6,9,0.09887864463779784,5
3,mono,7,0,0.01346486446786557,5
3,mono,7,1,0.01349822184340355,5
3,mono,7,2,0.013577637043484027,5
3,mono,7,3,0.013784851635521622,5
3,mono,7,4,0.014243041840386465,5
3,mono,7,5,0.015265000089831485,5
3,mono,7,6,0.017440515667319377,5
3,mono,7,7,0.02130656542223235,5
3,mono,7,8,0.02673757671349968,5
3,mono,7,9,0.03245964244844558,5
3,mono,8,0,0.013440843113687238,5
3,mono,8,1,0.013440843113687238,5
3,mono,8,2,0.013440843113687238,5
3,mono,8,3,0.013443707978516132,5
3,mono,8,4,0.013444236728473611,5
3,mono,8,5,0.013469465469670082,5
3,mono,8,6,0.01350530203567855,5
3,mono,8,7,0.013694496139952906,5
3,mono,8,8,0.014347323999817838,5
3,mono,8,9,0.017194070148200746,5
3,mono,9,0,0.013440843113687238,5
3,mono,9,1,0.013485032584844278,5
3,mono,9,2,0.013590341931979152,5
3,mono,9,3,0.013943777806954268,5
3,mono,9,4,0.015101494186348888,5
3,mono,9,5,0.01868236924958699,5
3,mono,9,6,0.027324418748743386,5
3,mono,9,7,0.04044532932049084,5
3,mono,9,8,0.050942659132744865,5
3,mono,9,9,0.05587765023039064,5
