##culture:co#seed:2#rep:10#mu:(0.0005, 0.0005)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
2,co,0,0,0.014132652689437048,5
2,co,0,1,0.014173379593709613,5
2,co,0,2,0.016125220122972208,5
2,co,0,3,0.05040443034787797,5
2,co,0,4,0.08551254788107585,5
2,co,0,5,0.10058699400245072,5
2,co,0,6,0.17372912982955524,5
2,co,0,7,0.2063004435407799,5
2,co,0,8,0.23054348453326018,5
2,co,0,9,0.2738213162927921,5
2,co,1,0,0.013439869092494476,5
2,co,1,1,0.024150502390232666,5
2,co,1,2,0.03849083253360006,5
2,co,1,3,0.04729817488634965,5
2,co,1,4,0.0546663754895293,5
2,co,1,5,0.059505602853162476,5
2,co,1,6,0.06314837567440632,5
2,co,1,7,0.0658611448632635,5
2,co,1,8,0.05926536818851778,5
2,co,1,9,0.06295518251541489,5
2,co,2,0,0.013439869050937204,5
2,co,2,1,0.0458325098464779,5
2,co,2,2,0.05227613934137313,5
2,co,2,3,0.07355401543059355,5
2,co,2,4,0.0862347293130613,5
2,co,2,5,0.09178721736959858,5
2,co,2,6,0.0960369986505634,5
2,co,2,7,0.10103153079696707,5
2,co,2,8,0.1334937725215328,5
2,co,2,9,0.14464217442176655,5
2,co,3,0,0.013439869050937204,5
2,co,3,1,0.013439867001717553,5
2,co,3,2,0.013439866630440877,5
2,co,3,3,0.013439866553095727,5
2,co,3,4,0.02683131604183474,5
2,co,3,5,0.035109565895336856,5
2,co,3,6,0.06990426351504074,5
2,co,3,7,0.13121714682205915,5
2,co,3,8,0.15495158311627602,5
2,co,3,9,0.19282800082360554,5
2,co,4,0,0.013439869050937204,5
2,co,4,1,0.013439867010142548,5
2,co,4,2,0.013439866658433374,5
2,co,4,3,0.027460483599883415,5
2,co,4,4,0.03631075575988034,5
2,co,4,5,0.04178760529777104,5
2,co,4,6,0.0443467638790961,5
2,co,4,7,0.04534673049050722,5
2,co,4,8,0.04570961580467229,5
2,co,4,9,0.047078725045191464,5
2,co,5,0,0.047617398787437454,5
2,co,5,1,0.09581377736076883,5
2,co,5,2,0.11336584091069156,5
2,co,5,3,0.12335100052839224,5
2,co,5,4,0.1963785980638407,5
2,co,5,5,0.22433876979171147,5
2,co,5,6,0.24023421215868299,5
2,co,5,7,0.2519472874694382,5
2,co,5,8,0.2603991302300826,5
2,co,5,9,0.26648128015541017,5
2,co,6,0,0.013439869111659014,5
2,co,6,1,0.013439867257819354,5
2,co,6,2,0.047494003475688225,5
2,co,6,3,0.07799511075808224,5
2,co,6,4,0.11553334567424911,5
2,co,6,5,0.15351554014531077,5
2,co,6,6,0.16485273776387022,5
2,co,6,7,0.1724989559414376,5
2,co,6,8,0.178512992502998,5
2,co,6,9,0.18313188340584036,5
2,co,7,0,0.013439869050937204,5
2,co,7,1,0.05810578922476649,5
2,co,7,2,0.13871172668452922,5
2,co,7,3,0.15716184972534464,5
2,co,7,4,0.1638771161093553,5
2,co,7,5,0.169117787901247,5
2,co,7,6,0.19483718714965015,5
2,co,7,7,0.20018617682546871,5
2,co,7,8,0.2053303539456022,5
2,co,7,9,0.20795849168571445,5
2,co,8,0,0.019303886735847955,5
2,co,8,1,0.02150368228413324,5
2,co,8,2,0.023355373458569192,5
2,co,8,3,0.07664019489113931,5
2,co,8,4,0.11513144221360647,5
2,co,8,5,0.1266520288502742,5
2,co,8,6,0.1473633079542094,5
2,co,8,7,0.1514147496454232,5
2,co,8,8,0.17375000275217073,5
2,co,8,9,0.17814851402949455,5
2,co,9,0,0.013439869083689519,5
2,co,9,1,0.01343986708579655,5
2,co,9,2,0.013439866894154379,5
2,co,9,3,0.03984315805575657,5
2,co,9,4,0.06164737859470648,5
2,co,9,5,0.07148450566122008,5
2,co,9,6,0.07625328113486685,5
2,co,9,7,0.07785128438413198,5
2,co,9,8,0.08266370186798061,5
2,co,9,9,0.08712808945320608,5
