##culture:co#seed:1#rep:10#mu:(0.0005, 0.0005)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
1,co,0,0,0.013440082287643011,5
1,co,0,1,0.013440077215888984,5
1,co,0,2,0.013440076915486399,5
1,co,0,3,0.013440077386439828,5
1,co,0,4,0.013440078723001264,5
1,co,0,5,0.01694079453999381,5
1,co,0,6,0.024787335955933333,5
1,co,0,7,0.06444871747005074,5
1,co,0,8,0.09500108223762503,5
1,co,0,9,0.12284283003507408,5
1,co,1,0,0.04594569258808553,5
1,co,1,1,0.11751710722130529,5
1,co,1,2,0.13977172621056932,5
1,co,1,3,0.14695725566610326,5
1,co,1,4,0.15220954665238937,5
1,co,1,5,0.14613298340593026,5
1,co,1,6,0.1520131707923277,5
1,co,1,7,0.1560739131940342,5
1,co,1,8,0.15978828709269452,5
1,co,1,9,0.16309502040186097,5
1,co,2,0,0.036889211950591506,5
1,co,2,1,0.1059550916750785,5
1,co,2,2,0.19096499731548133,5
1,co,2,3,0.22596427687251638,5
1,co,2,4,0.27321128123277943,5
1,co,2,5,0.319033215329552,5
1,co,2,6,0.33180200843537666,5
1,co,2,7,0.34377435305917825,5
1,co,2,8,0.3493188424988139,5
1,co,2,9,0.35139954145235275,5
1,co,3,0,0.013440082287643011,5
1,co,3,1,0.04269768611385918,5
1,co,3,2,0.07981287431413016,5
1,co,3,3,0.09504472893014575,5
1,co,3,4,0.13357487315395256,5
1,co,3,5,0.15086484572225978,5
1,co,3,6,0.18067741371569493,5
1,co,3,7,0.19510064959898143,5
1,co,3,8,0.2053903151379637,5
1,co,3,9,0.2130809869136917,5
1,co,4,0,0.013851122761860773,5
1,co,4,1,0.013872679459621626,5
1,co,4,2,0.03822463758450399,5
1,co,4,3,0.06677309068543204,5
1,co,4,4,0.08043811998036561,5
1,co,4,5,0.08440151215813593,5
1,co,4,6,0.08533490430684744,5
1,co,4,7,0.09684259412994596,5
1,co,4,8,0.0992333000662477,5
1,co,4,9,0.10972559538326515,5
1,co,5,0,0.013440082287643011,5
1,co,5,1,0.02487211229660493,5
1,co,5,2,0.034438822472516256,5
1,co,5,3,0.04141914343600224,5
1,co,5,4,0.04495066784830965,5
1,co,5,5,0.056221084817371085,5
1,co,5,6,0.05755472999372692,5
1,co,5,7,0.059999620160653085,5
1,co,5,8,0.09822439744881244,5
1,co,5,9,0.12417930459808428,5
1,co,6,0,0.013440082287643011,5
1,co,6,1,0.013440077114556137,5
1,co,6,2,0.013440076658925954,5
1,co,6,3,0.03153069037042388,5
1,co,6,4,0.0690560117061467,5
1,co,6,5,0.1153238301598156,5
1,co,6,6,0.1351817953701751,5
1,co,6,7,0.14691259400503442,5
1,co,6,8,0.15609614652414394,5
1,co,6,9,0.20548712118268095,5
1,co,7,0,0.017144964218470476,5
1,co,7,1,0.02641865690254802,5
1,co,7,2,0.03147325385853102,5
1,co,7,3,0.03524109229870221,5
1,co,7,4,0.0378186047116056,5
1,co,7,5,0.03944417184388045,5
1,co,7,6,0.08042734819914898,5
1,co,7,7,0.151425432033623,5
1,co,7,8,0.21215217890765137,5
1,co,7,9,0.23015520418430824,5
1,co,8,0,0.013440082287643011,5
1,co,8,1,0.013440077114556137,5
1,co,8,2,0.02330196654652631,5
1,co,8,3,0.030842069039743625,5
1,co,8,4,0.036771084296693776,5
1,co,8,5,0.040115359675781115,5
1,co,8,6,0.04160363002852066,5
1,co,8,7,0.042195592558123524,5
1,co,8,8,0.04242043120537245,5
1,co,8,9,0.04251126431046924,5
1,co,9,0,0.013440082408289453,5
1,co,9,1,0.013440077568525818,5
1,co,9,2,0.01344007804203185,5
1,co,9,3,0.01344008079112158,5
1,co,9,4,0.01344008794298084,5
1,co,9,5,0.013440100521017333,5
1,co,9,6,0.013440110970214931,5
1,co,9,7,0.013440113268397814,5
1,co,9,8,0.013440112290386557,5
1,co,9,9,0.013440111501334418,5
