##culture:mono#seed:763#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.014078392294931836,5
mono,0,1,0.01681237688330887,5
mono,0,2,0.02810209875477362,5
mono,0,3,0.05922868075605881,5
mono,0,4,0.09341947908884866,5
mono,0,5,0.1105469053323589,5
mono,0,6,0.11852831292085578,5
mono,0,7,0.12482935714742888,5
mono,0,8,0.1309527900376096,5
mono,0,9,0.13828522832341336,5
mono,1,0,0.013819759961414152,5
mono,1,1,0.015340470870847363,5
mono,1,2,0.020976029263059793,5
mono,1,3,0.038263442851059,5
mono,1,4,0.06720088691367616,5
mono,1,5,0.09081589313475184,5
mono,1,6,0.10616212073743722,5
mono,1,7,0.11940218361288965,5
mono,1,8,0.13278524024040264,5
mono,1,9,0.1462778412466944,5
mono,2,0,0.013873940364823032,5
mono,2,1,0.015856425580215352,5
mono,2,2,0.024519488648608638,5
mono,2,3,0.05236268629748914,5
mono,2,4,0.08989242919781393,5
mono,2,5,0.11191354462863337,5
mono,2,6,0.1233460098896709,5
mono,2,7,0.13325285393145683,5
mono,2,8,0.14421810699295518,5
mono,2,9,0.15657123408731843,5
mono,3,0,0.013832119225011354,5
mono,3,1,0.015564892902418106,5
mono,3,2,0.022163057651634288,5
mono,3,3,0.04089734644630122,5
mono,3,4,0.0674168478265446,5
mono,3,5,0.08417113964318404,5
mono,3,6,0.09176630231890613,5
mono,3,7,0.0966219040799134,5
mono,3,8,0.10167936148107928,5
mono,3,9,0.10791252780260037,5
mono,4,0,0.013780651472449373,5
mono,4,1,0.01537576349559842,5
mono,4,2,0.021499553860168493,5
mono,4,3,0.04061819610803616,5
mono,4,4,0.06894002679160185,5
mono,4,5,0.08674572594234979,5
mono,4,6,0.09490903661172058,5
mono,4,7,0.10107282135702707,5
mono,4,8,0.10769317151560645,5
mono,4,9,0.11626376966486597,5
mono,5,0,0.013981350018554616,5
mono,5,1,0.01652001455029612,5
mono,5,2,0.025744395743299186,5
mono,5,3,0.049579224371058,5
mono,5,4,0.0774392701124042,5
mono,5,5,0.09301867126867921,5
mono,5,6,0.10044328146572681,5
mono,5,7,0.10659826446343162,5
mono,5,8,0.11277720797964401,5
mono,5,9,0.12048390182812058,5
mono,6,0,0.013995652246748057,5
mono,6,1,0.0164442769899025,5
mono,6,2,0.026981791146435462,5
mono,6,3,0.056318969680925715,5
mono,6,4,0.09142469130203067,5
mono,6,5,0.11167066521653841,5
mono,6,6,0.12419424938199246,5
mono,6,7,0.1359327191985193,5
mono,6,8,0.14741669593160658,5
mono,6,9,0.158527703208762,5
mono,7,0,0.013791953191229845,5
mono,7,1,0.015350606564952423,5
mono,7,2,0.02138021514198583,5
mono,7,3,0.03988725473120211,5
mono,7,4,0.06891897051769204,5
mono,7,5,0.08880497388396749,5
mono,7,6,0.0987102612083859,5
mono,7,7,0.1053545635208088,5
mono,7,8,0.11158024093108193,5
mono,7,9,0.11861136761433741,5
mono,8,0,0.013917558610739214,5
mono,8,1,0.015945917997309635,5
mono,8,2,0.02425572899200434,5
mono,8,3,0.048318432091833494,5
mono,8,4,0.08011546991504344,5
mono,8,5,0.09787870141579659,5
mono,8,6,0.10651892653520056,5
mono,8,7,0.11378985640763883,5
mono,8,8,0.12204604079559901,5
mono,8,9,0.1323388840482708,5
mono,9,0,0.013923840253924144,5
mono,9,1,0.01591101173459131,5
mono,9,2,0.022812945717589173,5
mono,9,3,0.043654883048622285,5
mono,9,4,0.077840658024522,5
mono,9,5,0.10788817647738407,5
mono,9,6,0.13061227283909987,5
mono,9,7,0.14975934142770278,5
mono,9,8,0.16619365369123953,5
mono,9,9,0.17939032904692942,5
