##culture:mono#seed:763#rep:10#mu:(0.01, 0)#cycles:10#init_R:(1000, 400, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
mono,0,0,0.0136543822229947,5
mono,0,1,0.014456921678556686,5
mono,0,2,0.017386877187512917,5
mono,0,3,0.027352672785178247,5
mono,0,4,0.04875137498155602,5
mono,0,5,0.0718163829364265,5
mono,0,6,0.08612262793890087,5
mono,0,7,0.09511840361716628,5
mono,0,8,0.10279192335173391,5
mono,0,9,0.11085700720331843,5
mono,1,0,0.013778793505287395,5
mono,1,1,0.015743081363807438,5
mono,1,2,0.02304656078000728,5
mono,1,3,0.04559899580822332,5
mono,1,4,0.08042169245187729,5
mono,1,5,0.10820929453023598,5
mono,1,6,0.12752818469733906,5
mono,1,7,0.1440546098479459,5
mono,1,8,0.15902533488939452,5
mono,1,9,0.1724501276859648,5
mono,2,0,0.01421230268040792,5
mono,2,1,0.01719754349920915,5
mono,2,2,0.027743416915613495,5
mono,2,3,0.05221086323648582,5
mono,2,4,0.07707633535585337,5
mono,2,5,0.08904994048567981,5
mono,2,6,0.09494468678763861,5
mono,2,7,0.09973385967539228,5
mono,2,8,0.10461219332807556,5
mono,2,9,0.11084723698221512,5
mono,3,0,0.01368251769504419,5
mono,3,1,0.014661407268924564,5
mono,3,2,0.018006571053226113,5
mono,3,3,0.028711282371425104,5
mono,3,4,0.05034957886164765,5
mono,3,5,0.07320226501751534,5
mono,3,6,0.08683530747205086,5
mono,3,7,0.09543226522850563,5
mono,3,8,0.10218000966299048,5
mono,3,9,0.10892162491422075,5
mono,4,0,0.013931009030899806,5
mono,4,1,0.015854269463315463,5
mono,4,2,0.02346264136610699,5
mono,4,3,0.044627189755438196,5
mono,4,4,0.07245430371741082,5
mono,4,5,0.0878877382921387,5
mono,4,6,0.09503538337779761,5
mono,4,7,0.09982818156616677,5
mono,4,8,0.10507375416509235,5
mono,4,9,0.11214454026522606,5
mono,5,0,0.014306600548684519,5
mono,5,1,0.017980514128557355,5
mono,5,2,0.03126257248068731,5
mono,5,3,0.06144166789919757,5
mono,5,4,0.08829499540054135,5
mono,5,5,0.10093784754445495,5
mono,5,6,0.10649666124627355,5
mono,5,7,0.11065102476091895,5
mono,5,8,0.11507551464321132,5
mono,5,9,0.11990473457807725,5
mono,6,0,0.013866223655404646,5
mono,6,1,0.01606347506216626,5
mono,6,2,0.025452848348289946,5
mono,6,3,0.05400239004550618,5
mono,6,4,0.09002427192635319,5
mono,6,5,0.10859706266714843,5
mono,6,6,0.1153715132363578,5
mono,6,7,0.11972010529382711,5
mono,6,8,0.125044145031004,5
mono,6,9,0.13100890036150933,5
mono,7,0,0.013650030217975416,5
mono,7,1,0.014625595380297784,5
mono,7,2,0.017502104147652298,5
mono,7,3,0.02636899574161583,5
mono,7,4,0.04429343826978736,5
mono,7,5,0.06334624404362174,5
mono,7,6,0.07620612328502095,5
mono,7,7,0.08585339901502857,5
mono,7,8,0.09490053355690696,5
mono,7,9,0.10557359460350742,5
mono,8,0,0.013814896491841346,5
mono,8,1,0.016599806802041085,5
mono,8,2,0.028897069588226694,5
mono,8,3,0.07035656989985836,5
mono,8,4,0.1272363405565964,5
mono,8,5,0.16231587975961284,5
mono,8,6,0.18392122586843962,5
mono,8,7,0.2009999607043218,5
mono,8,8,0.21486295592489205,5
mono,8,9,0.22602275834233054,5
mono,9,0,0.014700023397373927,5
mono,9,1,0.019187257496073626,5
mono,9,2,0.03563773487119542,5
mono,9,3,0.06644509243156085,5
mono,9,4,0.08904700581151706,5
mono,9,5,0.09876287681242724,5
mono,9,6,0.10422920242389859,5
mono,9,7,0.10969645650875966,5
mono,9,8,0.11618339991263246,5
mono,9,9,0.12448351653081305,5
