##culture:co#seed:763#rep:10#mu:(0.01, 0.01)#cycles:10#init_R:(1, 250, 0)#init_n:(5, 5)#init_lag:(1, 10)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
culture,rep,cycle,frac,duration
co,0,0,0.013875968362383254,5
co,0,1,0.015222657778396589,5
co,0,2,0.020616682072357333,5
co,0,3,0.0374914326795898,5
co,0,4,0.06545105642796317,5
co,0,5,0.08918995476385384,5
co,0,6,0.1027685833762668,5
co,0,7,0.1114389532949979,5
co,0,8,0.11773586577106794,5
co,0,9,0.12325883902600752,5
co,1,0,0.014149178086921113,5
co,1,1,0.01666819933172511,5
co,1,2,0.026792726910942234,5
co,1,3,0.0527253332670724,5
co,1,4,0.08133936640870187,5
co,1,5,0.09935480615231251,5
co,1,6,0.11405447039625416,5
co,1,7,0.13157186228209503,5
co,1,8,0.15140666579483372,5
co,1,9,0.17060738195318675,5
co,2,0,0.01378297095945638,5
co,2,1,0.016937116600927143,5
co,2,2,0.02939608360932125,5
co,2,3,0.06147063281862822,5
co,2,4,0.09051508565354151,5
co,2,5,0.10173268911729258,5
co,2,6,0.10717197933628843,5
co,2,7,0.11090188786854623,5
co,2,8,0.11551930444709672,5
co,2,9,0.12203045640185352,5
co,3,0,0.014441973307009406,5
co,3,1,0.01751907333809933,5
co,3,2,0.027548408400531157,5
co,3,3,0.04881226495763052,5
co,3,4,0.07070831474540036,5
co,3,5,0.08516847666565819,5
co,3,6,0.09711807098893016,5
co,3,7,0.1093879554626416,5
co,3,8,0.12383935514453745,5
co,3,9,0.13921272747190575,5
co,4,0,0.01358877463493022,5
co,4,1,0.014639677714588151,5
co,4,2,0.0189384764844428,5
co,4,3,0.03304243751970348,5
co,4,4,0.06003563217193008,5
co,4,5,0.08088873602792006,5
co,4,6,0.09216264366194181,5
co,4,7,0.09769625795666052,5
co,4,8,0.10292126666578112,5
co,4,9,0.10947227116554874,5
co,5,0,0.01411546344761157,5
co,5,1,0.01756541379122766,5
co,5,2,0.031797157051044404,5
co,5,3,0.06515424138221694,5
co,5,4,0.09122598149820602,5
co,5,5,0.10080566303842851,5
co,5,6,0.10412286323007534,5
co,5,7,0.10660921155019679,5
co,5,8,0.11020068221778946,5
co,5,9,0.11546484479436138,5
co,6,0,0.013923228995449113,5
co,6,1,0.015760794460753205,5
co,6,2,0.02314908798621628,5
co,6,3,0.044129642817400956,5
co,6,4,0.07097696700827005,5
co,6,5,0.0859543894255635,5
co,6,6,0.09395746015035863,5
co,6,7,0.09990967455891499,5
co,6,8,0.10714978590018455,5
co,6,9,0.1163207602650743,5
co,7,0,0.013607295861516886,5
co,7,1,0.014068359818846264,5
co,7,2,0.016416146096228896,5
co,7,3,0.02396740998149013,5
co,7,4,0.04044754564806762,5
co,7,5,0.06297424054377468,5
co,7,6,0.08047030387860919,5
co,7,7,0.09398855661729158,5
co,7,8,0.10670582777492073,5
co,7,9,0.12048384404632903,5
co,8,0,0.014098306834866613,5
co,8,1,0.01725003265294558,5
co,8,2,0.031535287069959776,5
co,8,3,0.06575442023656151,5
co,8,4,0.09618696970922211,5
co,8,5,0.11113347032136155,5
co,8,6,0.12110952065732043,5
co,8,7,0.13189916334925617,5
co,8,8,0.14597484806873867,5
co,8,9,0.16151990255622675,5
co,9,0,0.013574497453768338,5
co,9,1,0.014586140954999981,5
co,9,2,0.018772633254850193,5
co,9,3,0.03531648279416414,5
co,9,4,0.07048419891650204,5
co,9,5,0.09781820734593331,5
co,9,6,0.11017720749365109,5
co,9,7,0.11677296014735337,5
co,9,8,0.12224388813240027,5
co,9,9,0.12817714339526234,5
