##culture:co#seed:1#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
1,co,0,0,0.013440082287643011,5
1,co,0,1,0.03427390708246382,5
1,co,0,2,0.05755674530163855,5
1,co,0,3,0.06968283045438878,5
1,co,0,4,0.07353763128162238,5
1,co,0,5,0.09538955905225655,5
1,co,0,6,0.1036166417539248,5
1,co,0,7,0.11047506194175442,5
1,co,0,8,0.11687551981641173,5
1,co,0,9,0.12236643884126192,5
1,co,1,0,0.014181615172245322,5
1,co,1,1,0.015390368186297057,5
1,co,1,2,0.015591974564157753,5
1,co,1,3,0.016661993066231565,5
1,co,1,4,0.01686730330437832,5
1,co,1,5,0.017044421902863666,5
1,co,1,6,0.017201358846853712,5
1,co,1,7,0.017338731217218253,5
1,co,1,8,0.01745781944209334,5
1,co,1,9,0.021115663813057232,5
1,co,2,0,0.0359224867115887,5
1,co,2,1,0.06210554128789461,5
1,co,2,2,0.07509768607101894,5
1,co,2,3,0.07897145249881304,5
1,co,2,4,0.08158253690586677,5
1,co,2,5,0.08466688443224563,5
1,co,2,6,0.08491151730304612,5
1,co,2,7,0.08997388137260444,5
1,co,2,8,0.09331826698908965,5
1,co,2,9,0.10053147776713135,5
1,co,3,0,0.013440082287643011,5
1,co,3,1,0.02926430455066228,5
1,co,3,2,0.04491737458741022,5
1,co,3,3,0.05457404718443395,5
1,co,3,4,0.0583953717513686,5
1,co,3,5,0.06388495940140873,5
1,co,3,6,0.0646445217220601,5
1,co,3,7,0.09651699613889261,5
1,co,3,8,0.11591029427252826,5
1,co,3,9,0.13014865047161858,5
1,co,4,0,0.013440082287643011,5
1,co,4,1,0.02298841231437542,5
1,co,4,2,0.030194447621998483,5
1,co,4,3,0.05837209008759601,5
1,co,4,4,0.09331316060721645,5
1,co,4,5,0.10677819235944935,5
1,co,4,6,0.1347644317445409,5
1,co,4,7,0.15146607284590682,5
1,co,4,8,0.1580907190443128,5
1,co,4,9,0.16981350258103817,5
