##culture:co#seed:3#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1500, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
3,co,0,0,5.800000000000001
3,co,0,1,6.0
3,co,0,2,6.2
3,co,0,3,6.4
3,co,0,4,6.7
3,co,0,5,6.800000000000001
3,co,0,6,6.9
3,co,0,7,9.600000000000001
3,co,0,8,11.100000000000001
3,co,0,9,12.3
3,co,1,0,5.300000000000001
3,co,1,1,5.300000000000001
3,co,1,2,5.9
3,co,1,3,6.2
3,co,1,4,6.6000000000000005
3,co,1,5,6.9
3,co,1,6,7.0
3,co,1,7,7.1000000000000005
3,co,1,8,7.2
3,co,1,9,7.300000000000001
3,co,2,0,7.2
3,co,2,1,8.4
3,co,2,2,11.3
3,co,2,3,11.600000000000001
3,co,2,4,12.5
3,co,2,5,12.100000000000001
3,co,2,6,12.8
3,co,2,7,13.200000000000001
3,co,2,8,13.4
3,co,2,9,15.3
3,co,3,0,5.300000000000001
3,co,3,1,5.300000000000001
3,co,3,2,5.300000000000001
3,co,3,3,5.300000000000001
3,co,3,4,7.5
3,co,3,5,10.0
3,co,3,6,10.9
3,co,3,7,11.5
3,co,3,8,12.100000000000001
3,co,3,9,12.600000000000001
3,co,4,0,5.300000000000001
3,co,4,1,5.300000000000001
3,co,4,2,5.300000000000001
3,co,4,3,5.300000000000001
3,co,4,4,5.300000000000001
3,co,4,5,5.300000000000001
3,co,4,6,5.300000000000001
3,co,4,7,5.6000000000000005
3,co,4,8,7.2
3,co,4,9,8.200000000000001
