##culture:co#seed:7#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1500, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
7,co,0,0,5.300000000000001
7,co,0,1,7.5
7,co,0,2,9.0
7,co,0,3,10.3
7,co,0,4,13.4
7,co,0,5,14.600000000000001
7,co,0,6,17.6
7,co,0,7,18.5
7,co,0,8,18.8
7,co,0,9,20.3
7,co,1,0,5.300000000000001
7,co,1,1,5.300000000000001
7,co,1,2,7.0
7,co,1,3,7.9
7,co,1,4,8.8
7,co,1,5,9.0
7,co,1,6,9.200000000000001
7,co,1,7,10.100000000000001
7,co,1,8,10.3
7,co,1,9,10.8
7,co,2,0,6.4
7,co,2,1,7.1000000000000005
7,co,2,2,7.6000000000000005
7,co,2,3,7.800000000000001
7,co,2,4,7.9
7,co,2,5,8.8
7,co,2,6,9.1
7,co,2,7,9.3
7,co,2,8,9.5
7,co,2,9,9.8
7,co,3,0,5.300000000000001
7,co,3,1,8.1
7,co,3,2,11.9
7,co,3,3,12.9
7,co,3,4,13.100000000000001
7,co,3,5,13.4
7,co,3,6,13.600000000000001
7,co,3,7,13.700000000000001
7,co,3,8,14.3
7,co,3,9,14.4
7,co,4,0,5.300000000000001
7,co,4,1,5.300000000000001
7,co,4,2,5.300000000000001
7,co,4,3,5.300000000000001
7,co,4,4,6.300000000000001
7,co,4,5,7.0
7,co,4,6,7.300000000000001
7,co,4,7,7.4
7,co,4,8,7.6000000000000005
7,co,4,9,7.7
