##culture:co#seed:2#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta,M,L,A
2,co,0,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5,1.0,1000.0,0.0
2,co,0,0,0,Salmonella enterica,S0c0,5.0,0.0,5.0,1.0,5,1.0,1000.0,0.0
2,co,0,0,1,Escherichia coli,E0c0,0.033689734596466965,0.05277497414959968,0.08646470874606665,1.0,5,4.592967161754207,997.5432074044575,1.0752385878686894
2,co,0,0,1,Salmonella enterica,S0c0,0.033689734596466965,0.04497177253190213,0.07866150712836908,1.0,5,4.592967161754207,997.5432074044575,1.0752385878686894
2,co,0,0,2,Escherichia coli,E0c0,0.0,1000.0862546908303,1000.0862546908303,1.0,5,1329.1497208785413,1.7137782322965174e-28,2.2210638833381164e-28
2,co,0,0,2,Salmonella enterica,S0c0,0.0,1766.578290315871,1766.578290315871,1.0,5,1329.1497208785413,1.7137782322965174e-28,2.2210638833381164e-28
2,co,0,0,2,Salmonella enterica,S1c0,1.0,0.0,1.0,1.8316936036662852,5,1329.1497208785413,1.7137782322965174e-28,2.2210638833381164e-28
2,co,0,1,1,Escherichia coli,E0c0,3.3692642423334407,3.358369463367788,6.727633705701228,1.0,5,1983.5778914167354,753.3422331889985,0.7382467115165912
2,co,0,1,1,Salmonella enterica,S0c0,5.951555715245638,8.437526075034361,14.389081790279999,1.0,5,1983.5778914167354,753.3422331889985,0.7382467115165912
2,co,0,1,1,Salmonella enterica,S1c0,0.03261896676367747,0.01617288554593941,0.04879185230961688,1.8316936036662852,5,1983.5778914167354,753.3422331889985,0.7382467115165912
2,co,0,1,2,Escherichia coli,E0c0,5.277870552502909e-11,1006.7274223097113,1006.727422309764,1.0,5,1329.1497208785288,2.0459664402105883e-26,2.6780341887162885e-26
2,co,0,1,2,Salmonella enterica,S0c0,9.322967658692249e-11,1777.3411434160214,1777.3411434161146,1.0,5,1329.1497208785288,2.0459664402105883e-26,2.6780341887162885e-26
2,co,0,1,2,Salmonella enterica,S1c0,0.0,4.596356049698596,4.596356049698596,1.8316936036662852,5,1329.1497208785288,2.0459664402105883e-26,2.6780341887162885e-26
2,co,0,2,1,Escherichia coli,E0c0,3.3916380700062954,3.3806813185634894,6.772319388569785,1.0,5,1988.2026208372856,751.7042841589599,0.6385370180939718
2,co,0,2,1,Salmonella enterica,S0c0,5.987815323007855,9.260936121096579,15.248751444104434,1.0,5,1988.2026208372856,751.7042841589599,0.6385370180939718
2,co,0,2,1,Salmonella enterica,S1c0,0.1499283850472262,0.07966450287728293,0.2295928879245091,1.8316936036662852,5,1988.2026208372856,751.7042841589599,0.6385370180939718
2,co,0,2,2,Escherichia coli,E0c0,0.0,1006.7721079835069,1006.7721079835069,1.0,5,1329.1497208785268,2.129154721807504e-25,2.785802841952233e-25
2,co,0,2,2,Salmonella enterica,S0c0,0.0,1762.584500403612,1762.584500403612,1.0,5,1329.1497208785268,2.129154721807504e-25,2.785802841952233e-25
2,co,0,2,2,Salmonella enterica,S1c0,1.4774485448753926e-09,20.393469533092357,20.393469534569807,1.8316936036662852,5,1329.1497208785268,2.129154721807504e-25,2.785802841952233e-25
2,co,0,3,1,Escherichia coli,E0c0,3.391788712154253,3.3808315838978586,6.772620296052112,1.0,5,1988.2252210101915,751.6932631944894,0.6409860422627175
2,co,0,3,1,Salmonella enterica,S0c0,5.938100753169614,9.015543141964082,14.953643895133697,1.0,5,1988.2252210101915,751.6932631944894,0.6409860422627175
2,co,0,3,1,Salmonella enterica,S1c0,0.6652139047839256,0.3493342614526501,1.0145481662365756,1.8316936036662852,5,1988.2252210101915,751.6932631944894,0.6409860422627175
2,co,0,3,2,Escherichia coli,E0c0,0.0,1006.7724088907867,1006.7724088907867,1.0,5,1329.149720878525,5.762483838876648e-23,7.537707243129073e-23
2,co,0,3,2,Salmonella enterica,S0c0,0.0,1695.0574140936185,1695.0574140936185,1.0,5,1329.149720878525,5.762483838876648e-23,7.537707243129073e-23
2,co,0,3,2,Salmonella enterica,S1c0,4.3728080729312383e-10,88.4104034748248,88.41040347526209,1.8316936036662852,5,1329.149720878525,5.762483838876648e-23,7.537707243129073e-23
2,co,0,4,1,Escherichia coli,E0c0,3.391789551539054,3.38083347754908,6.772623029088134,1.0,5,1987.728446134293,751.6931893341886,0.8230267546707427
2,co,0,4,1,Salmonella enterica,S0c0,5.710603484570873,6.966737989544017,12.67734147411489,1.0,5,1987.728446134293,751.6931893341886,0.8230267546707427
2,co,0,4,1,Salmonella enterica,S1c0,2.883856007944111,1.2887999092694338,4.172655917213545,1.8316936036662852,5,1987.728446134293,751.6931893341886,0.8230267546707427
2,co,0,4,2,Escherichia coli,E0c0,7.729061158809256e-15,1006.7724116238204,1006.7724116238204,1.0,5,1329.1497208785283,2.476478878296708e-18,3.2358023741694103e-18
2,co,0,4,2,Salmonella enterica,S0c0,1.3013072467261152e-14,1426.5695446174725,1426.5695446174725,1.0,5,1329.1497208785283,2.476478878296708e-18,3.2358023741694103e-18
2,co,0,4,2,Salmonella enterica,S1c0,1.8344201339847726e-10,357.78007811518046,357.7800781153639,1.8316936036662852,5,1329.1497208785283,2.476478878296708e-18,3.2358023741694103e-18
