##culture:mono#seed:5#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(1250, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
5,mono,0,0,0.013440843113687238,5
5,mono,0,1,0.013440843113687238,5
5,mono,0,2,0.013440843113687238,5
5,mono,0,3,0.013440843113687238,5
5,mono,0,4,0.013440843113687238,5
5,mono,0,5,0.013467762754483418,5
5,mono,0,6,0.01361267510198239,5
5,mono,0,7,0.014198072281619494,5
5,mono,0,8,0.017079888843881175,5
5,mono,0,9,0.030119226460710326,5
5,mono,1,0,0.013475578777311703,5
5,mono,1,1,0.013542503675054616,5
5,mono,1,2,0.013737270884963994,5
5,mono,1,3,0.014295973657641561,5
5,mono,1,4,0.015848450464632378,5
5,mono,1,5,0.019653399757601695,5
5,mono,1,6,0.027011175262900224,5
5,mono,1,7,0.036120394854612034,5
5,mono,1,8,0.04287036409321716,5
5,mono,1,9,0.046210390719359305,5
5,mono,2,0,0.013440843113687238,5
5,mono,2,1,0.013489851985675764,5
5,mono,2,2,0.01361731565109416,5
5,mono,2,3,0.014072045951948246,5
5,mono,2,4,0.015645967844939875,5
5,mono,2,5,0.020570173646865152,5
5,mono,2,6,0.03213097843556686,5
5,mono,2,7,0.04737124610517395,5
5,mono,2,8,0.0572691772550177,5
5,mono,2,9,0.06112013397591753,5
5,mono,3,0,0.013440843113687238,5
5,mono,3,1,0.013440843113687238,5
5,mono,3,2,0.013440843113687238,5
5,mono,3,3,0.013440843113687238,5
5,mono,3,4,0.013440843113687238,5
5,mono,3,5,0.013440843113687238,5
5,mono,3,6,0.013440843113687238,5
5,mono,3,7,0.013440843113687238,5
5,mono,3,8,0.013485551314054644,5
5,mono,3,9,0.013593180173174079,5
5,mono,4,0,0.013440843113687238,5
5,mono,4,1,0.013440843113687238,5
5,mono,4,2,0.013440843113687238,5
5,mono,4,3,0.013440843113687238,5
5,mono,4,4,0.01351972116574251,5
5,mono,4,5,0.013820974206751333,5
5,mono,4,6,0.015248211432124879,5
5,mono,4,7,0.021509989819439763,5
5,mono,4,8,0.04147085301911562,5
5,mono,4,9,0.07096810071222434,5
