##culture:co#seed:1#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 500, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
1,co,0,0,0.017797308338073237,5
1,co,0,1,0.017629033623656965,5
1,co,0,2,0.01762154603897845,5
1,co,0,3,0.025841970939997436,5
1,co,0,4,0.030581160143738614,5
1,co,0,5,0.06328425433650811,5
1,co,0,6,0.08688858332231775,5
1,co,0,7,0.10129368381423864,5
1,co,0,8,0.10941815516006893,5
1,co,0,9,0.11397506396025356,5
1,co,1,0,0.017797308338073237,5
1,co,1,1,0.017629033623656965,5
1,co,1,2,0.04535929978257932,5
1,co,1,3,0.07546079046382213,5
1,co,1,4,0.09078112505160464,5
1,co,1,5,0.133346290450057,5
1,co,1,6,0.1512233386254719,5
1,co,1,7,0.1659380183012814,5
1,co,1,8,0.17659380058003096,5
1,co,1,9,0.18452289697230695,5
1,co,2,0,0.017797308338073237,5
1,co,2,1,0.017629033623656965,5
1,co,2,2,0.01762154603897845,5
1,co,2,3,0.017620627891693226,5
1,co,2,4,0.042936442775386954,5
1,co,2,5,0.06938092378378634,5
1,co,2,6,0.083708399413307,5
1,co,2,7,0.08815241223500112,5
1,co,2,8,0.08927149642535447,5
1,co,2,9,0.08953982007860044,5
1,co,3,0,0.017797308338073237,5
1,co,3,1,0.017629033623656965,5
1,co,3,2,0.01762154603897845,5
1,co,3,3,0.017620627891693226,5
1,co,3,4,0.017620501710943516,5
1,co,3,5,0.017620484235442775,5
1,co,3,6,0.0176204818136499,5
1,co,3,7,0.017620481758600003,5
1,co,3,8,0.017619512322375602,5
1,co,3,9,0.01761756723532645,5
1,co,4,0,0.017797308338073237,5
1,co,4,1,0.017629033623656965,5
1,co,4,2,0.01762154603897845,5
1,co,4,3,0.017620627891693226,5
1,co,4,4,0.017620501710943516,5
1,co,4,5,0.017620484235442775,5
1,co,4,6,0.04447764625320843,5
1,co,4,7,0.07325948563352899,5
1,co,4,8,0.08823496026544311,5
1,co,4,9,0.09259259844763662,5
