##culture:co#seed:2#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
2,co,0,0,10.100000000000001
2,co,0,1,11.0
2,co,0,2,11.4
2,co,0,3,11.5
2,co,0,4,11.600000000000001
2,co,0,5,11.600000000000001
2,co,0,6,11.600000000000001
2,co,0,7,11.600000000000001
2,co,0,8,11.600000000000001
2,co,0,9,11.700000000000001
2,co,1,0,10.100000000000001
2,co,1,1,11.0
2,co,1,2,11.4
2,co,1,3,11.5
2,co,1,4,11.600000000000001
2,co,1,5,11.600000000000001
2,co,1,6,11.600000000000001
2,co,1,7,11.600000000000001
2,co,1,8,11.600000000000001
2,co,1,9,11.700000000000001
2,co,2,0,10.100000000000001
2,co,2,1,11.0
2,co,2,2,11.4
2,co,2,3,11.5
2,co,2,4,11.600000000000001
2,co,2,5,11.600000000000001
2,co,2,6,11.600000000000001
2,co,2,7,11.600000000000001
2,co,2,8,11.600000000000001
2,co,2,9,11.700000000000001
2,co,3,0,10.100000000000001
2,co,3,1,11.0
2,co,3,2,11.4
2,co,3,3,11.5
2,co,3,4,11.600000000000001
2,co,3,5,11.600000000000001
2,co,3,6,11.600000000000001
2,co,3,7,11.600000000000001
2,co,3,8,11.600000000000001
2,co,3,9,11.700000000000001
2,co,4,0,10.100000000000001
2,co,4,1,11.0
2,co,4,2,11.4
2,co,4,3,11.5
2,co,4,4,11.600000000000001
2,co,4,5,11.600000000000001
2,co,4,6,11.600000000000001
2,co,4,7,11.600000000000001
2,co,4,8,11.600000000000001
2,co,4,9,11.700000000000001
