##culture:mono#seed:3#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(750, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta,M,L,A
3,mono,0,0,0,Escherichia coli,E0c0,10.0,0.0,10.0,1.0,5,750.0,1000.0,0.0
3,mono,0,0,1,Escherichia coli,E0c0,0.0673794680515765,0.06722867691764063,0.13460814496921714,1.0,5,749.5067116672652,995.0672791726525,4.982022785620408
3,mono,0,0,2,Escherichia coli,E0c0,2.99779956795871e-11,1000.1343981170311,1000.1343981170611,1.0,5,324.99993175000736,-3.6578961383146536e-28,504.999893950012
3,mono,0,1,1,Escherichia coli,E0c0,3.36942626775608,3.36138728575118,6.73081355350726,1.0,5,1050.333086100668,753.3317872565844,754.1347509458645
3,mono,0,1,2,Escherichia coli,E0c0,0.0,1006.7306021569211,1006.7306021569211,1.0,5,324.9999317500101,-6.528187234086254e-26,504.99989395001677
3,mono,0,2,1,Escherichia coli,E0c0,3.3916487042569274,3.3835752966710353,6.775224000927963,1.0,5,1050.1704015253492,751.7049415033658,755.7778651566205
3,mono,0,2,2,Escherichia coli,E0c0,0.0,1006.7750125951616,1006.7750125951616,1.0,5,324.999931750009,4.0462452012848545e-22,504.99989395001273
3,mono,0,3,1,Escherichia coli,E0c0,3.3917983218458585,3.3837246835579444,6.775523005403803,1.0,5,1050.1693062146378,751.6939883962665,755.7889277947871
3,mono,0,3,2,Escherichia coli,E0c0,0.0,1005.7753115995632,1005.7753115995632,1.0,5,324.9999317500088,4.038106110182858e-22,504.999893950013
3,mono,0,3,2,Escherichia coli,E1c3,1.0,0.0,1.0,2.0606934447698837,5,324.9999317500088,4.038106110182858e-22,504.999893950013
3,mono,0,4,1,Escherichia coli,E0c0,3.3884303553979946,3.380364303106917,6.768794658504912,1.0,5,1050.17188068117,751.7197330615963,755.7629256828044
3,mono,0,4,1,Escherichia coli,E1c3,0.044178595415619554,0.01418858655300235,0.0583671819686219,2.0606934447698837,5,1050.17188068117,751.7197330615963,755.7629256828044
3,mono,0,4,2,Escherichia coli,E0c0,0.0,1000.1753844598406,1000.1753844598406,1.0,5,324.99993175000736,2.4831810976189617e-20,504.9998939500111
3,mono,0,4,2,Escherichia coli,E1c3,6.864882230204743e-10,5.651565963664196,5.651565964350684,2.0606934447698837,5,324.99993175000736,2.4831810976189617e-20,504.9998939500111
3,mono,0,4,2,Escherichia coli,E2c4,1.0,0.0,1.0,1.5780057680173503,5,324.99993175000736,2.4831810976189617e-20,504.9998939500111
3,mono,0,5,1,Escherichia coli,E0c0,3.369564349659182,3.3615411216668094,6.731105471325991,1.0,5,1050.1838206356804,751.8391326067142,755.6423321422334
3,mono,0,5,1,Escherichia coli,E1c3,0.2496782462034706,0.08018770167839225,0.32986594788186285,2.0606934447698837,5,1050.1838206356804,751.8391326067142,755.6423321422334
3,mono,0,5,1,Escherichia coli,E2c4,0.021032142709749624,0.009776792180795864,0.030808934890545488,1.5780057680173503,5,1050.1838206356804,751.8391326067142,755.6423321422334
3,mono,0,5,2,Escherichia coli,E0c0,0.0,972.4366177560917,972.4366177560917,1.0,5,324.99993175000674,2.2565111079244856e-20,504.99989395001126
3,mono,0,5,2,Escherichia coli,E1c3,2.850716333134216e-09,31.197494558362443,31.19749456121316,2.0606934447698837,5,324.99993175000674,2.2565111079244856e-20,504.99989395001126
3,mono,0,5,2,Escherichia coli,E2c4,1.0036911123594499e-11,3.457456567147286,3.457456567157323,1.5780057680173503,5,324.99993175000674,2.2565111079244856e-20,504.99989395001126
3,mono,0,6,1,Escherichia coli,E0c0,3.2761131801797005,3.268301968191629,6.54441514837133,1.0,5,1050.2462083737403,752.4630099873119,755.012215987828
3,mono,0,6,1,Escherichia coli,E1c3,1.3782614901994035,0.44264728664530967,1.8209087768447132,2.0606934447698837,5,1050.2462083737403,752.4630099873119,755.012215987828
