##culture:mono#seed:4#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(1000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
4,mono,0,0,0.013440843113687238,5
4,mono,0,1,0.013440843113687238,5
4,mono,0,2,0.013440843113687238,5
4,mono,0,3,0.013480827865637682,5
4,mono,0,4,0.013568337721408388,5
4,mono,0,5,0.013866322484576945,5
4,mono,0,6,0.01474990022021787,5
4,mono,0,7,0.01730365735392155,5
4,mono,0,8,0.02355808252829557,5
4,mono,0,9,0.034157512705062044,5
4,mono,1,0,0.013440843113687238,5
4,mono,1,1,0.013440843113687238,5
4,mono,1,2,0.013508833283036736,5
4,mono,1,3,0.013815604578189462,5
4,mono,1,4,0.015045326202754413,5
4,mono,1,5,0.019718286662123066,5
4,mono,1,6,0.033873578677276125,5
4,mono,1,7,0.057029706487606094,5
4,mono,1,8,0.07288820107640265,5
4,mono,1,9,0.07875570624529696,5
4,mono,2,0,0.013497429075942377,5
4,mono,2,1,0.013662312386766299,5
4,mono,2,2,0.014350854621650252,5
4,mono,2,3,0.01684035449768843,5
4,mono,2,4,0.0248708980813422,5
4,mono,2,5,0.04200985939728482,5
4,mono,2,6,0.06009020716831558,5
4,mono,2,7,0.07051774320897027,5
4,mono,2,8,0.07718553561809455,5
4,mono,2,9,0.08507922722231484,5
4,mono,3,0,0.013455434823743168,5
4,mono,3,1,0.013468260469237409,5
4,mono,3,2,0.013492319619468323,5
4,mono,3,3,0.013537351170571001,5
4,mono,3,4,0.013621287451821174,5
4,mono,3,5,0.013786992639183229,5
4,mono,3,6,0.014076107373811946,5
4,mono,3,7,0.014587622689288104,5
4,mono,3,8,0.01553009757652772,5
4,mono,3,9,0.017127390583269914,5
4,mono,4,0,0.013440843113687238,5
4,mono,4,1,0.013440843113687238,5
4,mono,4,2,0.013504929835052805,5
4,mono,4,3,0.013646734728572084,5
4,mono,4,4,0.014130698926338118,5
4,mono,4,5,0.01576344737396327,5
4,mono,4,6,0.020781737826810608,5
4,mono,4,7,0.032447352103260024,5
4,mono,4,8,0.04761799818088653,5
4,mono,4,9,0.057473322181288825,5
