##culture:co#seed:4#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
seed,culture,rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta,M,L,A
4,co,0,0,0,Escherichia coli,E0c0,5.0,0.0,5.0,1.0,5,1.0,1000.0,0.0
4,co,0,0,0,Salmonella enterica,S0c0,5.0,0.0,5.0,1.0,5,1.0,1000.0,0.0
4,co,0,0,1,Escherichia coli,E0c0,0.03368973568576253,0.06233723183567491,0.09602696752143744,1.0,5,3.5422048442414757,997.5479885338452,0.09411016341747894
4,co,0,0,1,Salmonella enterica,S0c0,0.03368973568576253,1.392715913047098,1.4264056487328607,1.0,5,3.5422048442414757,997.5479885338452,0.09411016341747894
4,co,0,0,2,Escherichia coli,E0c0,1.3575169493670142e-11,1000.0958169475398,1000.0958169475533,1.0,5,541.3498863165208,3.575433330072454e-42,-2.888164870314238e-33
4,co,0,0,2,Salmonella enterica,S0c0,1.3575169493670142e-11,758.9262462743709,758.9262462743844,1.0,5,541.3498863165208,3.575433330072454e-42,-2.888164870314238e-33
4,co,0,1,1,Escherichia coli,E0c0,3.369296296144719,3.363291381758539,6.732587677903258,1.0,5,806.176648550073,753.3423196109657,2.549410292324644
4,co,0,1,1,Salmonella enterica,S0c0,2.556802405617295,7.044080653628803,9.600883059246097,1.0,5,806.176648550073,753.3423196109657,2.549410292324644
4,co,0,1,2,Escherichia coli,E0c0,9.332014067788548e-12,1006.7323762809222,1006.7323762809315,1.0,5,541.3498863165906,-3.208587766056746e-39,-9.682055694838739e-29
4,co,0,1,2,Salmonella enterica,S0c0,7.08162953689549e-12,767.1007219810142,767.1007219810213,1.0,5,541.3498863165906,-3.208587766056746e-39,-9.682055694838739e-29
4,co,0,2,1,Escherichia coli,E0c0,3.391654703944509,3.3856016008649497,6.777256304809459,1.0,5,808.7305012253182,751.7055141243136,1.8799058647486937
4,co,0,2,1,Salmonella enterica,S0c0,2.584342009261194,7.619761867777706,10.2041038770389,1.0,5,808.7305012253182,751.7055141243136,1.8799058647486937
4,co,0,2,2,Escherichia coli,E0c0,0.0,1006.7770448986684,1006.7770448986684,1.0,5,541.3498863167039,-2.515222443342936e-38,3.4552172654301896e-28
4,co,0,2,2,Salmonella enterica,S0c0,0.0,766.7039426722437,766.7039426722437,1.0,5,541.3498863167039,-2.515222443342936e-38,3.4552172654301896e-28
4,co,0,2,2,Salmonella enterica,S1c2,1.0,0.0,1.0,1.1853139174759937,5,541.3498863167039,-2.515222443342936e-38,3.4552172654301896e-28
4,co,0,3,1,Escherichia coli,E0c0,3.391805191150715,3.385750378335368,6.777555569486083,1.0,5,808.8687322881407,751.6944966024419,1.7719456858599294
4,co,0,3,1,Salmonella enterica,S0c0,2.5830052701421917,7.7225397494068035,10.305545019548996,1.0,5,808.8687322881407,751.6944966024419,1.7719456858599294
4,co,0,3,1,Salmonella enterica,S1c2,0.007361886963554761,0.014175496562812842,0.021537383526367603,1.1853139174759937,5,808.8687322881407,751.6944966024419,1.7719456858599294
4,co,0,3,2,Escherichia coli,E0c0,0.0,1005.7773441633169,1005.7773441633169,1.0,5,541.3498863165247,-3.577236927360775e-38,1.9934341941826707e-28
4,co,0,3,2,Escherichia coli,E1c3,0.0,766.2837197347194,766.2837197347194,1.6908718444037847,5,541.3498863165247,-3.577236927360775e-38,1.9934341941826707e-28
4,co,0,3,2,Salmonella enterica,S0c0,0.0,1.543201437758609,1.543201437758609,1.0,5,541.3498863165247,-3.577236927360775e-38,1.9934341941826707e-28
4,co,0,3,2,Salmonella enterica,S1c2,1.0,0.0,1.0,1.1853139174759937,5,541.3498863165247,-3.577236927360775e-38,1.9934341941826707e-28
4,co,0,4,1,Escherichia coli,E0c0,3.388437202201973,3.3895311009292755,6.7779683031312485,1.0,5,500.77012488874976,574.52837530709,428.8994677408962
4,co,0,4,1,Escherichia coli,E1c3,19.91256476893614,8.396782908739526,28.309347677675667,1.6908718444037847,5,500.77012488874976,574.52837530709,428.8994677408962
4,co,0,4,1,Salmonella enterica,S0c0,0.0051990047226036585,0.009609743599990696,0.014808748322594354,1.0,5,500.77012488874976,574.52837530709,428.8994677408962
4,co,0,4,1,Salmonella enterica,S1c2,0.0073618869476970395,0.009158135156618962,0.016520022104316003,1.1853139174759937,5,500.77012488874976,574.52837530709,428.8994677408962
4,co,0,4,2,Escherichia coli,E0c0,0.0,217.91922791074072,217.91922791074072,1.0,5,541.349886316469,7.507988527763705e-40,-2.9764724434138566e-26
4,co,0,4,2,Escherichia coli,E1c3,3.436004582504201e-09,817.1678708836082,817.1678708870442,1.6908718444037847,5,541.349886316469,7.507988527763705e-40,-2.9764724434138566e-26
4,co,0,4,2,Salmonella enterica,S0c0,0.0,369.51509601163093,369.51509601163093,1.0,5,541.349886316469,7.507988527763705e-40,-2.9764724434138566e-26
4,co,0,4,2,Salmonella enterica,S1c2,0.0,388.01607367742236,388.01607367742236,1.1853139174759937,5,541.349886316469,7.507988527763705e-40,-2.9764724434138566e-26
4,co,0,5,1,Escherichia coli,E0c0,0.7341641235005525,0.732850692329595,1.4670148158301475,1.0,5,801.3559248023964,757.0492450633468,3.2425235280385327
4,co,0,5,1,Escherichia coli,E1c3,21.23483477764363,8.940230809437237,30.175065587080866,1.6908718444037847,5,801.3559248023964,757.0492450633468,3.2425235280385327
