##culture:co#seed:6#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
6,co,0,0,5.300000000000001
6,co,0,1,5.300000000000001
6,co,0,2,5.300000000000001
6,co,0,3,7.2
6,co,0,4,7.800000000000001
6,co,0,5,9.0
6,co,0,6,10.700000000000001
6,co,0,7,11.100000000000001
6,co,0,8,11.4
6,co,0,9,11.5
6,co,1,0,5.9
6,co,1,1,6.0
6,co,1,2,6.1000000000000005
6,co,1,3,7.9
6,co,1,4,11.9
6,co,1,5,12.9
6,co,1,6,11.9
6,co,1,7,14.8
6,co,1,8,16.7
6,co,1,9,16.900000000000002
6,co,2,0,5.300000000000001
6,co,2,1,5.300000000000001
6,co,2,2,5.300000000000001
6,co,2,3,5.7
6,co,2,4,5.7
6,co,2,5,5.800000000000001
6,co,2,6,5.800000000000001
6,co,2,7,5.9
6,co,2,8,5.9
6,co,2,9,5.9
6,co,3,0,5.300000000000001
6,co,3,1,5.300000000000001
6,co,3,2,5.300000000000001
6,co,3,3,5.300000000000001
6,co,3,4,5.6000000000000005
6,co,3,5,5.7
6,co,3,6,5.800000000000001
6,co,3,7,5.800000000000001
6,co,3,8,6.2
6,co,3,9,6.4
6,co,4,0,7.7
6,co,4,1,10.0
6,co,4,2,10.4
6,co,4,3,10.600000000000001
6,co,4,4,12.700000000000001
6,co,4,5,13.0
6,co,4,6,13.200000000000001
6,co,4,7,13.4
6,co,4,8,13.600000000000001
6,co,4,9,13.700000000000001
