seed,culture,rep,cycle,frac,duration
876,mono,0,0,0.013440842372938406,5
876,mono,0,1,0.013440842372938406,5
876,mono,0,2,0.013440842372938406,5
876,mono,0,3,0.013440842372938406,5
876,mono,0,4,0.013440842372938406,5
876,mono,0,5,0.013440842372938406,5
876,mono,0,6,0.013440842372938406,5
876,mono,0,7,0.013440842372938406,5
876,mono,0,8,0.013440842372938406,5
876,mono,0,9,0.013440842372938406,5
876,mono,1,0,0.013440842372938406,5
876,mono,1,1,0.013440842372938406,5
876,mono,1,2,0.013440842372938406,5
876,mono,1,3,0.013440842372938406,5
876,mono,1,4,0.013440842372938406,5
876,mono,1,5,0.013440842372938406,5
876,mono,1,6,0.013440842372938406,5
876,mono,1,7,0.013440842372938406,5
876,mono,1,8,0.01347466961558353,5
876,mono,1,9,0.013538712902195514,5
876,mono,2,0,0.013440842372938406,5
876,mono,2,1,0.013440842372938406,5
876,mono,2,2,0.013440842372938406,5
876,mono,2,3,0.013540024020599496,5
876,mono,2,4,0.01399025011398479,5
876,mono,2,5,0.016465971856848005,5
876,mono,2,6,0.028141742631403042,5
876,mono,2,7,0.06217854262217939,5
876,mono,2,8,0.09725227060961478,5
876,mono,2,9,0.10981916168400123,5
876,mono,3,0,0.013440842372938406,5
876,mono,3,1,0.013497602440713807,5
876,mono,3,2,0.013664266765112506,5
876,mono,3,3,0.014312921973485153,5
876,mono,3,4,0.016735761717849712,5
876,mono,3,5,0.024559840815317212,5
876,mono,3,6,0.04134810228511082,5
876,mono,3,7,0.05863930364639881,5
876,mono,3,8,0.06699965775049105,5
876,mono,3,9,0.06963713562284583,5
876,mono,4,0,0.013440842372938406,5
876,mono,4,1,0.013440842372938406,5
876,mono,4,2,0.013440842372938406,5
876,mono,4,3,0.013440842372938406,5
876,mono,4,4,0.013440842372938406,5
876,mono,4,5,0.013440842372938406,5
876,mono,4,6,0.013440842372938406,5
876,mono,4,7,0.013440842372938406,5
876,mono,4,8,0.013467613246517966,5
876,mono,4,9,0.01350883677934665,5
