##culture:mono#seed:6#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(1500, 250, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#perc_cutoff:0.01#interval:0.1
seed,culture,rep,cycle,tol_time
6,mono,0,0,5.300000000000001
6,mono,0,1,5.300000000000001
6,mono,0,2,5.300000000000001
6,mono,0,3,5.300000000000001
6,mono,0,4,5.300000000000001
6,mono,0,5,5.300000000000001
6,mono,0,6,5.300000000000001
6,mono,0,7,5.300000000000001
6,mono,0,8,5.300000000000001
6,mono,0,9,5.300000000000001
6,mono,1,0,5.300000000000001
6,mono,1,1,5.300000000000001
6,mono,1,2,5.300000000000001
6,mono,1,3,5.4
6,mono,1,4,5.4
6,mono,1,5,5.4
6,mono,1,6,5.4
6,mono,1,7,5.4
6,mono,1,8,5.5
6,mono,1,9,5.5
6,mono,2,0,5.300000000000001
6,mono,2,1,5.300000000000001
6,mono,2,2,5.300000000000001
6,mono,2,3,5.300000000000001
6,mono,2,4,5.300000000000001
6,mono,2,5,5.300000000000001
6,mono,2,6,5.300000000000001
6,mono,2,7,5.300000000000001
6,mono,2,8,5.300000000000001
6,mono,2,9,5.300000000000001
6,mono,3,0,5.300000000000001
6,mono,3,1,5.300000000000001
6,mono,3,2,5.300000000000001
6,mono,3,3,5.300000000000001
6,mono,3,4,5.300000000000001
6,mono,3,5,5.300000000000001
6,mono,3,6,5.300000000000001
6,mono,3,7,5.300000000000001
6,mono,3,8,5.300000000000001
6,mono,3,9,5.300000000000001
6,mono,4,0,5.300000000000001
6,mono,4,1,5.300000000000001
6,mono,4,2,5.300000000000001
6,mono,4,3,5.300000000000001
6,mono,4,4,5.300000000000001
6,mono,4,5,5.300000000000001
6,mono,4,6,5.300000000000001
6,mono,4,7,5.300000000000001
6,mono,4,8,5.300000000000001
6,mono,4,9,5.300000000000001
