##culture:co#seed:4#rep:5#mu:(0.0003, 0.0003)#cycles:10#init_R:(1, 1000, 0)#init_n:(5, 5)#init_lag:(1, 1)#Ta:5#alpha:(3, 3)#mut_func:null#max_lag_change:(1.1, 1.1)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
4,co,0,0,0.013440082287643011,5
4,co,0,1,0.013440077114556137,5
4,co,0,2,0.040159842433221835,5
4,co,0,3,0.07287783106135232,5
4,co,0,4,0.08739284716154436,5
4,co,0,5,0.09118847073010641,5
4,co,0,6,0.09199914381802736,5
4,co,0,7,0.09216448093817886,5
4,co,0,8,0.09219790863536763,5
4,co,0,9,0.09220466391807725,5
4,co,1,0,0.019834539764231173,5
4,co,1,1,0.023609026473315232,5
4,co,1,2,0.045317322422212376,5
4,co,1,3,0.06994704476861621,5
4,co,1,4,0.09357465470198362,5
4,co,1,5,0.1078700893485591,5
4,co,1,6,0.11429252781220561,5
4,co,1,7,0.1168075961798221,5
4,co,1,8,0.11774261224357079,5
4,co,1,9,0.1180841181203673,5
4,co,2,0,0.013440082287643011,5
4,co,2,1,0.013440077114556137,5
4,co,2,2,0.013440076658925954,5
4,co,2,3,0.013440076613812139,5
4,co,2,4,0.03573072053964789,5
4,co,2,5,0.06125964621953772,5
4,co,2,6,0.07407322992856948,5
4,co,2,7,0.07794150197196098,5
4,co,2,8,0.07888076642324104,5
4,co,2,9,0.07909614177758613,5
4,co,3,0,0.013440082287643011,5
4,co,3,1,0.013440077114556137,5
4,co,3,2,0.013440076658925954,5
4,co,3,3,0.013440076613812139,5
4,co,3,4,0.013440076609263,5
4,co,3,5,0.013440076608803364,5
4,co,3,6,0.02110461728771562,5
4,co,3,7,0.0261474041314774,5
4,co,3,8,0.047755563827346775,5
4,co,3,9,0.06061038481841506,5
4,co,4,0,0.013440082287643011,5
4,co,4,1,0.013440077114556137,5
4,co,4,2,0.03814957774444508,5
4,co,4,3,0.06764642179286555,5
4,co,4,4,0.12190774793638545,5
4,co,4,5,0.14898142740490297,5
4,co,4,6,0.16541057470325643,5
4,co,4,7,0.17834546957760458,5
4,co,4,8,0.18757950062971251,5
4,co,4,9,0.19362625387112795,5
