##culture:mono#seed:8#rep:5#mu:(0.0003, 0)#cycles:10#init_R:(2000, 1000, 0)#init_n:(10, 0)#init_lag:(1, 0)#Ta:5#alpha:(3, 0)#mut_func:null#max_lag_change:(1.1, 0)
##init_pop:1000#duration:5
seed,culture,rep,cycle,frac,duration
8,mono,0,0,0.013440843113687238,5
8,mono,0,1,0.013440843113687238,5
8,mono,0,2,0.013466247449787808,5
8,mono,0,3,0.0135957017294119,5
8,mono,0,4,0.014193650416078127,5
8,mono,0,5,0.0172177805148351,5
8,mono,0,6,0.03127218063544936,5
8,mono,0,7,0.06975704693662217,5
8,mono,0,8,0.10534576099497457,5
8,mono,0,9,0.11743541043560937,5
8,mono,1,0,0.013440843113687238,5
8,mono,1,1,0.013440843113687238,5
8,mono,1,2,0.013440843113687238,5
8,mono,1,3,0.013440843113687238,5
8,mono,1,4,0.013440843113687238,5
8,mono,1,5,0.013440843113687238,5
8,mono,1,6,0.013547300373224713,5
8,mono,1,7,0.014056230898920873,5
8,mono,1,8,0.016919169606772637,5
8,mono,1,9,0.030918111617306693,5
8,mono,2,0,0.013440843113687238,5
8,mono,2,1,0.013440843113687238,5
8,mono,2,2,0.013440843113687238,5
8,mono,2,3,0.013516433924688263,5
8,mono,2,4,0.01380297751792722,5
8,mono,2,5,0.01495324460933195,5
8,mono,2,6,0.019521933742858124,5
8,mono,2,7,0.033778458161224476,5
8,mono,2,8,0.05765870431032752,5
8,mono,2,9,0.07410350605240294,5
8,mono,3,0,0.013440843113687238,5
8,mono,3,1,0.013440843113687238,5
8,mono,3,2,0.01349871389351508,5
8,mono,3,3,0.013671438045097123,5
8,mono,3,4,0.014351618978625583,5
8,mono,3,5,0.016917933459123277,5
8,mono,3,6,0.025229429997598373,5
8,mono,3,7,0.042773662064447694,5
8,mono,3,8,0.06017598023798243,5
8,mono,3,9,0.06831950528163987,5
8,mono,4,0,0.013440843113687238,5
8,mono,4,1,0.013445107573330383,5
8,mono,4,2,0.013447348452191997,5
8,mono,4,3,0.013448901975394497,5
8,mono,4,4,0.0134508623929801,5
8,mono,4,5,0.013474902025292085,5
8,mono,4,6,0.013528943854037917,5
8,mono,4,7,0.013626642609081103,5
8,mono,4,8,0.013848238330818927,5
8,mono,4,9,0.014330824394579654,5
