seed,culture,rep,gen,tol_time
971Ta3s,co,4,13,4.235610143439731
971Ta3s,co,4,14,4.235827664582013
971Ta3s,co,4,15,4.235935994425549
971Ta3s,co,4,16,4.235989936257864
971Ta3s,co,4,17,4.236016794787786
971Ta3s,co,4,18,4.236030168158209
971Ta3s,co,4,19,4.2360368272114
971Ta3s,co,5,0,3.3517512783592016
971Ta3s,co,5,1,3.3648564561406515
971Ta3s,co,5,2,3.3670414140730562
971Ta3s,co,5,3,3.367354403371956
971Ta3s,co,5,4,3.367396755536883
971Ta3s,co,5,5,3.36740235832149
971Ta3s,co,5,6,3.36740309311973
971Ta3s,co,5,7,3.3674031891731704
971Ta3s,co,5,8,3.3674032017143154
971Ta3s,co,5,9,3.3674032033508348
971Ta3s,co,5,10,3.3674032035642942
971Ta3s,co,5,11,3.367403203592257
971Ta3s,co,5,12,3.36740320359585
971Ta3s,co,5,13,3.367403203596261
971Ta3s,co,5,14,3.367403203596309
971Ta3s,co,5,15,3.367403203596389
971Ta3s,co,5,16,3.367403203596479
971Ta3s,co,5,17,3.3674032035965866
971Ta3s,co,5,18,3.3674032035964205
971Ta3s,co,5,19,3.3674032035964845
971Ta3s,co,6,0,3.3517512783592016
971Ta3s,co,6,1,3.3648564561406515
971Ta3s,co,6,2,3.3670414140730562
971Ta3s,co,6,3,3.367354403371956
971Ta3s,co,6,4,3.367396755536883
971Ta3s,co,6,5,3.36740235832149
971Ta3s,co,6,6,3.36740309311973
971Ta3s,co,6,7,3.3674031891731704
971Ta3s,co,6,8,3.3674032017143154
971Ta3s,co,6,9,3.598788853358757
971Ta3s,co,6,10,3.690103435005523
971Ta3s,co,6,11,3.7476361304986145
971Ta3s,co,6,12,3.790187689045793
971Ta3s,co,6,13,3.8201969930038215
971Ta3s,co,6,14,3.8402343049488494
971Ta3s,co,6,15,3.853115376163812
971Ta3s,co,6,16,3.986832623204415
971Ta3s,co,6,17,4.030772346983718
971Ta3s,co,6,18,4.057459145185292
971Ta3s,co,6,19,4.080799287114072
971Ta3s,co,7,0,3.3517512783592016
971Ta3s,co,7,1,3.650941228424459
971Ta3s,co,7,2,3.7661814712068042
971Ta3s,co,7,3,3.84571584181602
971Ta3s,co,7,4,3.9029083034771515
971Ta3s,co,7,5,3.9407288767535373
971Ta3s,co,7,6,3.964113521995946
971Ta3s,co,7,7,3.977960896036124
971Ta3s,co,7,8,3.985926962891099
971Ta3s,co,7,9,3.990447017632224
971Ta3s,co,7,10,3.992992353739936
971Ta3s,co,7,11,3.994417965765295
971Ta3s,co,7,12,3.9952140316482385
971Ta3s,co,7,13,3.9956578155921068
971Ta3s,co,7,14,3.99590498499515
971Ta3s,co,7,15,3.9960425788570233
971Ta3s,co,7,16,3.996119153400136
971Ta3s,co,7,17,3.9961617628169197
971Ta3s,co,7,18,3.996185470688403
971Ta3s,co,7,19,3.9961986611989886
971Ta3s,co,8,0,3.3517512783592016
971Ta3s,co,8,1,3.3648564561406515
971Ta3s,co,8,2,3.3670414140730562
971Ta3s,co,8,3,3.367354403371956
971Ta3s,co,8,4,3.367396755536883
971Ta3s,co,8,5,3.36740235832149
971Ta3s,co,8,6,3.36740309311973
971Ta3s,co,8,7,3.3674031891731704
971Ta3s,co,8,8,3.3674032017143154
971Ta3s,co,8,9,3.3674032033508348
971Ta3s,co,8,10,3.514160466465438
971Ta3s,co,8,11,3.5782960750547854
971Ta3s,co,8,12,3.6112316388581625
971Ta3s,co,8,13,3.6367156465972093
971Ta3s,co,8,14,3.65685255326364
971Ta3s,co,8,15,3.6722737333399023
971Ta3s,co,8,16,3.6836643789716197
971Ta3s,co,8,17,3.691911808345543
971Ta3s,co,8,18,4.039079991397122
971Ta3s,co,8,19,4.168606177240162
971Ta3s,co,9,0,3.3517512783592016
971Ta3s,co,9,1,3.3648564561406515
971Ta3s,co,9,2,3.3670414140730562
971Ta3s,co,9,3,3.367354403371956
971Ta3s,co,9,4,3.367396755536883
971Ta3s,co,9,5,3.36740235832149
971Ta3s,co,9,6,3.36740309311973
971Ta3s,co,9,7,3.3674031891731704
971Ta3s,co,9,8,3.3674032017143154
971Ta3s,co,9,9,3.404108329714369
971Ta3s,co,9,10,3.4468950369249476
971Ta3s,co,9,11,3.456922276560008
971Ta3s,co,9,12,3.4633791655185746
971Ta3s,co,9,13,3.469064283774885
971Ta3s,co,9,14,3.4742445911914177
971Ta3s,co,9,15,3.4789596802369678
971Ta3s,co,9,16,3.483209910900427
971Ta3s,co,9,17,3.4869991694126776
971Ta3s,co,9,18,3.4903439853786686
971Ta3s,co,9,19,3.4932705780170084
