seed,culture,rep,gen,tol_time
215Ta3,co,5,6,3.385047242147844
215Ta3,co,5,7,3.394224310236583
215Ta3,co,5,8,3.407611357876929
215Ta3,co,5,9,3.4264865459234337
215Ta3,co,5,10,3.4518319215130493
215Ta3,co,5,11,3.483743087524434
215Ta3,co,5,12,3.5208802522312426
215Ta3,co,5,13,3.560171563831393
215Ta3,co,5,14,3.597937584036847
215Ta3,co,5,15,3.7289162874098185
215Ta3,co,5,16,3.874403153054933
215Ta3,co,5,17,3.9661991351243633
215Ta3,co,5,18,4.041473660052422
215Ta3,co,5,19,4.103558931590077
215Ta3,co,6,0,3.3517512783592016
215Ta3,co,6,1,3.3648564561406515
215Ta3,co,6,2,3.3670414140730562
215Ta3,co,6,3,3.367354403371956
215Ta3,co,6,4,3.367396755536883
215Ta3,co,6,5,3.36740235832149
215Ta3,co,6,6,3.36740309311973
215Ta3,co,6,7,3.3674031891731704
215Ta3,co,6,8,3.3674032017143154
215Ta3,co,6,9,3.3674032033508348
215Ta3,co,6,10,3.3674032035642942
215Ta3,co,6,11,3.367403203592257
215Ta3,co,6,12,3.36740320359585
215Ta3,co,6,13,3.367403203596261
215Ta3,co,6,14,3.367403203596309
215Ta3,co,6,15,3.367403203596389
215Ta3,co,6,16,3.367403203596479
215Ta3,co,6,17,3.7191132926057167
215Ta3,co,6,18,3.8621140723999314
215Ta3,co,6,19,3.962104332189483
215Ta3,co,7,0,3.3517512783592016
215Ta3,co,7,1,3.3648564561406515
215Ta3,co,7,2,3.3670414140730562
215Ta3,co,7,3,3.367354403371956
215Ta3,co,7,4,3.367396755536883
215Ta3,co,7,5,3.36740235832149
215Ta3,co,7,6,3.36740309311973
215Ta3,co,7,7,3.3674031891731704
215Ta3,co,7,8,3.3674032017143154
215Ta3,co,7,9,3.3674032033508348
215Ta3,co,7,10,3.3674032035642942
215Ta3,co,7,11,3.367403203592257
215Ta3,co,7,12,3.36740320359585
215Ta3,co,7,13,3.367403203596261
215Ta3,co,7,14,3.367403203596309
215Ta3,co,7,15,3.367403203596389
215Ta3,co,7,16,3.367403203596479
215Ta3,co,7,17,3.5455816859018756
215Ta3,co,7,18,3.618840692647931
215Ta3,co,7,19,3.6603531823172055
215Ta3,co,8,0,3.3517512783592016
215Ta3,co,8,1,3.3648564561406515
215Ta3,co,8,2,3.3670414140730562
215Ta3,co,8,3,3.367354403371956
215Ta3,co,8,4,3.367396755536883
215Ta3,co,8,5,3.36740235832149
215Ta3,co,8,6,3.36740309311973
215Ta3,co,8,7,3.3674031891731704
215Ta3,co,8,8,3.3674032017143154
215Ta3,co,8,9,3.3674032033508348
215Ta3,co,8,10,3.3674032035642942
215Ta3,co,8,11,3.367403203592257
215Ta3,co,8,12,3.36740320359585
215Ta3,co,8,13,3.367403203596261
215Ta3,co,8,14,3.367403203596309
215Ta3,co,8,15,3.367403203596389
215Ta3,co,8,16,3.367403203596479
215Ta3,co,8,17,3.3674032035965866
215Ta3,co,8,18,3.3674032035964205
215Ta3,co,8,19,3.3674032035964845
215Ta3,co,9,0,3.3517512783592016
215Ta3,co,9,1,3.3648564561406515
215Ta3,co,9,2,3.3670414140730562
215Ta3,co,9,3,3.367354403371956
215Ta3,co,9,4,3.367396755536883
215Ta3,co,9,5,3.36740235832149
215Ta3,co,9,6,3.36740309311973
215Ta3,co,9,7,3.3674031891731704
215Ta3,co,9,8,3.3674032017143154
215Ta3,co,9,9,3.3674032033508348
215Ta3,co,9,10,3.3674032035642942
215Ta3,co,9,11,3.367403203592257
215Ta3,co,9,12,3.36740320359585
215Ta3,co,9,13,3.367403203596261
215Ta3,co,9,14,3.367403203596309
215Ta3,co,9,15,3.367403203596389
215Ta3,co,9,16,3.367403203596479
215Ta3,co,9,17,3.3674032035965866
215Ta3,co,9,18,3.3674032035964205
215Ta3,co,9,19,3.3674032035964845
